site,ensemble_mse_scaled_no_stability,full_mse_scaled_no_stability,ensemble_rmse_scaled_no_stability,full_rmse_scaled_no_stability,ensemble_r2_no_stability,full_r2_no_stability,ensemble_relative_error_no_stability,full_relative_error_no_stability,ensemble_mae_no_stability,full_mae_no_stability,O_hat_count_no_stability,ensemble_mse_scaled_stability,full_mse_scaled_stability,ensemble_rmse_scaled_stability,full_rmse_scaled_stability,ensemble_r2_stability,full_r2_stability,ensemble_relative_error_stability,full_relative_error_stability,ensemble_mae_stability,full_mae_stability,G_hat_count,O_hat_count_stability,O_hat,ensemble_mse_scaled_diff,ensemble_rmse_scaled_diff,ensemble_r2_diff,ensemble_relative_error_diff,ensemble_mae_diff
DE-RuW,0.0009753060491046,0.0009742737906567,0.0312298903152838,0.0312133591697006,0.7646234884776301,0.7648726096562435,0.0501993980508468,0.0501850400314809,0.0215876242854472,0.0215763022541309,52,0.0009746443893437,0.0009742737906567,0.03121929514489,0.0312133591697006,0.7647831708321889,0.7648726096562435,0.0501915942460072,0.0501850400314809,0.0215801625838231,0.0215763022541309,103,7,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-6.616597608999917e-07,-1.0595170393798425e-05,0.00015968235455887658,-7.803804839598416e-06,-7.4617016240993705e-06
DE-Seh,0.014604867205512,0.0145219033021238,0.120850598697367,0.1205068599795206,0.0767003158429195,0.0819451800869366,0.458492743606759,0.4553571744152381,0.0833191622183332,0.0829855116920859,52,0.0144527570859738,0.0145219033021238,0.1202196202205522,0.1205068599795206,0.0863165090852475,0.0819451800869366,0.4537921299049017,0.4553571744152381,0.0827618192450431,0.0829855116920859,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-0.00015211011953820096,-0.0006309784768148002,0.009616193242328,-0.004700613701857315,-0.0005573429732901036
DE-SfN,0.0028287428155559,0.0028290358096936,0.053185926856227,0.0531886812178464,0.6770762991168795,0.6770428514839655,0.0767526897794389,0.0766324760797913,0.0356732299664791,0.0356469993634131,52,0.002830769806399,0.0028290358096936,0.0532049791504423,0.0531886812178464,0.6768449018399334,0.6770428514839655,0.0767274473673121,0.0766324760797913,0.0356866910467403,0.0356469993634131,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",2.026990843099867e-06,1.9052294215296528e-05,-0.00023139727694609924,-2.5242412126799674e-05,1.3461080261199798e-05
DE-Tha,0.0028654237618435,0.0028677579955453,0.0535296531078201,0.053551451852824,0.7893584670146484,0.7891868740475507,0.0855843041896486,0.0857066309309107,0.0344180455567318,0.0344579462344774,52,0.002864547903915,0.0028677579955453,0.0535214714289045,0.053551451852824,0.7894228526246226,0.7891868740475507,0.0857317276954407,0.0857066309309107,0.0344597269276453,0.0344579462344774,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-8.758579284999513e-07,-8.181678915593349e-06,6.438560997423792e-05,0.0001474235057920964,4.168137091349611e-05
DK-Fou,0.0320987805995045,0.0318563032289673,0.1791613256244341,0.1784833416007424,0.4365462162435597,0.4408026019801139,0.38474519646802,0.3867341317090535,0.1039164680758164,0.1037146168905076,52,0.0318330750076485,0.0318563032289673,0.1784182586162316,0.1784833416007424,0.4412103442353506,0.4408026019801139,0.3872634769924795,0.3867341317090535,0.1037063173220855,0.1037146168905076,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-0.00026570559185599973,-0.0007430670082025082,0.0046641279917908895,0.0025182805244594597,-0.0002101507537309033
DK-Gds,0.0010614783923039,0.0010705371149204,0.0325803375105904,0.0327190634786581,0.3109180467833885,0.3050373785385482,0.1131699857033704,0.1140102135250381,0.0196819165260815,0.0198623875262843,52,0.0011666322642919,0.0010705371149204,0.034155998950286,0.0327190634786581,0.2426551070729784,0.3050373785385482,0.1165894559921192,0.1140102135250381,0.0206272406880168,0.0198623875262843,103,7,"[['Tair', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.00010515387198800001,0.0015756614396956053,-0.06826293971041011,0.0034194702887487965,0.0009453241619353028
DK-Skj,0.0008009245445033,0.000800306612502,0.0283006103203336,0.0282896909227031,0.6559367691204099,0.656202221942767,0.0485419810143751,0.0483989240161601,0.0153523639477234,0.0152897228775046,52,0.0009207742052682,0.000800306612502,0.0303442614882652,0.0282896909227031,0.6044514428364673,0.656202221942767,0.0549272555111204,0.0483989240161601,0.0174390600664583,0.0152897228775046,103,6,"[['vpd', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.00011984966076489993,0.0020436511679315997,-0.051485326283942534,0.006385274496745294,0.0020866961187348994
DK-Sor,0.0070522605716077,0.0103792660368588,0.0839777385478306,0.1018786829364163,0.6145459817927481,0.4327024988191554,0.1631335278537478,0.1772487063343142,0.0506031488746514,0.0551081634001129,52,0.0114968349834993,0.0103792660368588,0.1072232949666224,0.1018786829364163,0.371619752835479,0.4327024988191554,0.1809252328710657,0.1772487063343142,0.0562943965220842,0.0551081634001129,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.0044445744118916004,0.023245556418791807,-0.24292622895726912,0.017791705017317916,0.005691247647432798
DK-Vng,0.0008176371610476,0.0007980248983961,0.0285943554053528,0.0282493344770485,0.543242806527241,0.5541988179135859,0.1053745456628679,0.1045251064473078,0.024283963850145,0.0239667594783712,52,0.000781419023521,0.0007980248983961,0.0279538731398894,0.0282493344770485,0.5634753688881102,0.5541988179135859,0.103029236580651,0.1045251064473078,0.0236387405236978,0.0239667594783712,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-3.6218137526599996e-05,-0.000640482265463399,0.020232562360869233,-0.0023453090822169037,-0.0006452233264472029
ES-Abr,0.0723421255775755,0.0829401081753083,0.2689649151424317,0.2879932432806512,-4.063143545821003,-4.804884360872028,0.229100201654222,0.2361086735616066,0.0803397771355425,0.0824631316804224,52,0.0829738143961152,0.0829401081753083,0.288051756453793,0.2879932432806512,-4.807243421142512,-4.804884360872028,0.2361546891521359,0.2361086735616066,0.0824814831246869,0.0824631316804224,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.010631688818539708,0.01908684131136129,-0.7440998753215089,0.007054487497913875,0.002141705989144399
ES-Agu,0.0064146871785712,0.0064048370602268,0.0800917422620539,0.0800302259163801,0.2343262663719469,0.2355020020983357,0.1634114617820984,0.1633489503956705,0.0564120810749189,0.0563662806204847,52,0.0064435898789023,0.0064048370602268,0.0802719744300731,0.0800302259163801,0.2308763649413154,0.2355020020983357,0.1636290790837545,0.1633489503956705,0.0564992232681881,0.0563662806204847,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR']]",2.8902700331100324e-05,0.00018023216801919817,-0.003449901430631508,0.00021761730165609228,8.714219326919764e-05
ES-Amo,0.0055215525509801,0.0055754715596874,0.0743071500663301,0.0746690803457991,0.361303855541475,0.3550668664597962,0.1729806919328298,0.1742576569936811,0.0524764703745662,0.0528434254860211,52,0.0055754627937303,0.0055754715596874,0.0746690216470683,0.0746690803457991,0.3550678804468794,0.3550668664597962,0.1742595222314982,0.1742576569936811,0.0528414629981502,0.0528434254860211,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",5.3910242750200045e-05,0.00036187158073820724,-0.006235975094595558,0.0012788302986684041,0.0003649926235839984
ES-LJu,0.0050726003488198,0.0050816939020408,0.0712221900029751,0.0712860007437708,0.3353830986280047,0.3341916526735422,0.1066898598625924,0.105782199130114,0.0472145084337275,0.0468942310354232,52,0.0050852597741668,0.0050816939020408,0.071311007384322,0.0712860007437708,0.3337244487307794,0.3341916526735422,0.1059198409033962,0.105782199130114,0.0469460105222378,0.0468942310354232,103,6,"[['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",1.2659425346999743e-05,8.881738134690342e-05,-0.001658649897225306,-0.000770018959196192,-0.00026849791148970265
ES-LM1,0.0034984768573803,0.0034317300357997,0.0591479235255166,0.0585809699117362,0.695507213651455,0.7013165777008751,0.1062932294939382,0.1048008117774011,0.0449338903375289,0.0443312433684405,52,0.003590315791036,0.0034317300357997,0.0599192439124198,0.0585809699117362,0.6875139371645441,0.7013165777008751,0.1079554620211016,0.1048008117774011,0.0456445153664586,0.0443312433684405,103,6,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",9.183893365569996e-05,0.0007713203869032029,-0.007993276486910839,0.0016622325271633959,0.0007106250289297053
ES-LM2,0.0040384065726066,0.0039720391608916,0.063548458459719,0.0630241157089224,0.6925522169262212,0.6976048319200974,0.1233011303397981,0.1210190766696412,0.0478322808710533,0.0470796391412745,52,0.0042161920711123,0.0039720391608916,0.0649322113523972,0.0630241157089224,0.6790172356420114,0.6976048319200974,0.1261208546455968,0.1210190766696412,0.0489964837645353,0.0470796391412745,103,6,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.0001777854985057,0.0013837528926781972,-0.013534981284209713,0.0028197243057987015,0.0011642028934819998
ES-LgS,0.0069821364388775,0.0069872100772916,0.0835591792616318,0.0835895332998791,0.6725305598889448,0.672292600985487,0.1422639698187968,0.1429494342263636,0.0601163577671843,0.0602943588342556,52,0.0069891519169153,0.0069872100772916,0.0836011478205613,0.0835895332998791,0.6722015266932646,0.672292600985487,0.1429765265779191,0.1429494342263636,0.06030742317606,0.0602943588342556,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",7.015478037799422e-06,4.196855892950324e-05,-0.0003290331956802284,0.0007125567591222959,0.00019106540887570134
FI-Hyy,0.0030084202250227,0.003017971068887,0.0548490676768783,0.0549360634636946,0.8178775213460127,0.8172993363759284,0.1375894517475576,0.1375565002252195,0.0393664048749713,0.0392358726887719,52,0.0030004051847727,0.003017971068887,0.0547759544396333,0.0549360634636946,0.8183627324826411,0.8172993363759284,0.1370100999338576,0.1375565002252195,0.0392255051917806,0.0392358726887719,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-8.015040250000053e-06,-7.311323724500107e-05,0.0004852111366284717,-0.000579351813700002,-0.00014089968319069834
FI-Ken,0.00594738966861,0.0057690963472983,0.0771193209812565,0.0759545676526325,0.7496130738222917,0.7571192772440851,0.2265418447733791,0.2260181862850815,0.0539845513009812,0.0534681758676116,52,0.0057686632219207,0.0057690963472983,0.0759517163856139,0.0759545676526325,0.7571375119551078,0.7571192772440851,0.2262258104771739,0.2260181862850815,0.0534891943776345,0.0534681758676116,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-0.00017872644668929984,-0.0011676045956425934,0.007524438132816114,-0.0003160342962051921,-0.0004953569233467001
FI-Let,0.0012091888379992,0.0011973400047943,0.0347733926731231,0.0346026011275791,0.696198587690819,0.6991755356651432,0.0494745017369935,0.0492761194057829,0.0235681495588105,0.0234703623801595,52,0.0011975067925311,0.0011973400047943,0.0346050110898863,0.0346026011275791,0.6991336312508722,0.6991755356651432,0.0492773021807753,0.0492761194057829,0.0234709998361829,0.0234703623801595,104,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.1682045468099827e-05,-0.0001683815832368013,0.002935043560053252,-0.00019719955621819857,-9.714972262760135e-05
