site,mse,r2,relative_error,mae,rmse
US-Wi9,0.004299809658297487,-0.001478215118352555,1.0773111764265664,0.05243919966219869,0.06557293388508316
US-Wjs,0.00531022758188645,-7.740192840000049e-06,1.018624621676908,0.05571481528007414,0.07287130835854706
US-Wkg,0.004138077460584365,-0.004389927219233369,3.281953235536796,0.03480964002839016,0.06432789022332666
US-xAE,0.005385154291599349,-0.0016234540473318848,1.1746591643446924,0.05176858689386892,0.07338361051079015
US-xBR,0.007083475634794412,-0.006640428504900209,1.4867634647652899,0.0654825634385025,0.08416338654542373
US-xCL,0.002554734572895898,-0.0008613068085385756,1.0429499042445969,0.03608983272707114,0.050544382209063536
US-xCP,0.0014052815030458218,-0.001962738519384777,1.7653605418964897,0.021670331078184425,0.03748708448313661
US-xDC,0.0042780487477755685,7.814377418624563e-05,0.9934611496067183,0.04009527845105624,0.06540679435483418
US-xDL,0.008535298688961414,0.00011934003033919893,1.0674830029878364,0.0658721058737063,0.09238668025728283
US-xDS,0.011275954028720619,-0.0013885913262583482,1.0137557005676394,0.08765286728533504,0.1061882951587444
US-xGR,0.01090919557176793,-0.003956974968033045,0.9772552798662276,0.07606970344102747,0.10444709460663772
US-xHA,0.009063692965083005,-0.0007783608352696092,1.1196071121694895,0.06740814456976282,0.09520342937669317
US-xHE,0.002688180219514145,-0.007842072535441558,0.9730488368166261,0.03555822807182967,0.05184766358780446
US-xJE,0.0058922419126927585,-0.0005328101460231327,1.1014984634048242,0.05934573069734419,0.07676094001960085
US-xKA,0.003783324028871983,-0.002527012039536647,1.2658170825688326,0.03961105440996107,0.06150873132224386
US-xKZ,0.007541459627716433,-0.00021686807241372286,1.0387475511049888,0.05760046301122758,0.08684157775925327
US-xMB,0.004087301038799678,-0.015324193341740955,1.3737135427799645,0.03505219499057972,0.06393200324406922
US-xML,0.0040350808357554335,-0.004789518958638883,1.1169395199006338,0.0435970852525307,0.06352228613451687
US-xNG,0.0034668112226077484,-0.002925310233138134,1.2034760946229868,0.04173999646422044,0.058879633343013854
US-xNQ,0.0031549426156975116,-0.003975126683815944,1.2885192791877031,0.03478427359954052,0.0561688758628612
US-xRM,0.010126722277997038,-0.001158801267051146,1.1092579576561046,0.0725571861796456,0.10063161669175864
US-xSB,0.006232486868223622,-0.0018369759401277719,1.0130285735225102,0.066563473489515,0.07894610103243618
US-xSE,0.006009297259489459,-0.0023557398993843126,1.0496398231993544,0.05115416813379845,0.07751965724569129
US-xSR,0.0005100363046339081,-0.0006025221287095928,1.0572239017170324,0.013999445250382523,0.022583983365073314
US-xST,0.014928809904046011,-0.002621516781686317,0.9734421443397048,0.07932204466653052,0.12218350913296774
US-xTA,0.004216386495351632,-0.0016229450000921908,1.0622891682017568,0.05178492715251731,0.064933708467572
US-xTR,0.008544181994918206,-0.002006447866297112,1.1694966896008006,0.065551829331392,0.09243474452238296
US-xUK,0.005908990179833053,-0.001316606154988298,0.9972321274083554,0.05197433317451869,0.07686995628874166
US-xUN,0.010239824960823854,-0.001293014830211714,1.0806288117199814,0.06882986733301633,0.10119202024282277
US-xYE,0.006149753884929017,-0.0016086641428536552,0.979464609746682,0.0507682640031501,0.0784203665187113
ZM-Mon,0.01136273722626764,-0.00948737689005097,1.2329949200106538,0.08724556908434265,0.10659614076629435
