site,test_loss,mse,r2,relative_error,mae,rmse
US-CRT,0.014557537622749805,0.01455754974347562,-2.0369861479107065,2.419635275192504,0.06305783031567203,0.12065467145318337
US-CS1,0.00018979601736646146,0.00018979599980111986,0.4671668502439851,1.2121045721021801,0.008737562147060774,0.013776646899776443
US-CS3,0.00101727363653481,0.0010172735282092556,0.3919110365663544,1.5341889019913697,0.021889254170472543,0.03189472571145981
US-CS4,9.018794662551954e-05,9.01879564938312e-05,-1.06161392212766,0.14183637515981806,0.006800215524312778,0.009496733990895564
US-EDN,0.0039696646854281425,0.003969664499559617,0.7043845604716609,0.9825142359013312,0.04056144945565067,0.06300527358530884
US-GLE,0.0012033343082293868,0.0012033347399786776,0.8485496893782332,1.852020632608158,0.02141932122957451,0.03468911558369105
US-Goo,0.002535476116463542,0.002535475320718551,0.8009398379035058,1.7007413559200675,0.031218656772921086,0.05035350355951958
US-HB1,0.0006081439787521958,0.0006081439482481629,0.5557024929930416,2.4379399796905425,0.015626321187149926,0.024660574775300006
US-HWB,0.001292403438128531,0.001292403515417956,0.4165953479500193,3.046910525324772,0.019221406181061315,0.03595001412263917
US-Hn3,0.00018745585111901164,0.00018745586921839239,0.14086017598611178,0.7661606816220744,0.009736732101120596,0.013691452414495417
US-Ho2,0.00115324801299721,0.001153247975221882,0.8606557743672784,0.8448056431147376,0.021125098358375075,0.03395950493193153
US-IB2,0.0004527584242168814,0.00045275834379215495,0.9108898988188702,0.7885246781031191,0.012174767260888352,0.021278118896936236
US-ICs,0.00016749910719227046,0.00016749912669309188,0.7452576854663496,1.6531711298354537,0.0074639728436588,0.012942145366711497
US-ICt,6.126041989773512e-05,6.126043946364784e-05,0.6179472549354863,1.2678127056393995,0.0035819725256374594,0.007826904845700365
US-Ivo,0.0034311111085116863,0.003431109843381151,0.8532834075563986,1.1598094269849684,0.04316916693296683,0.058575676209337534
US-Jo2,0.001356875174678862,0.0013568753069048466,-0.2270633456326525,3.123503902610801,0.02050186731431702,0.036835788398035495
US-KFS,0.0013873913558200002,0.0013873912164562882,0.5913501581810935,1.3574237256762118,0.0203032366344716,0.03724770082107469
US-KLS,0.0012016341788694263,0.0012016346786492419,0.49670048792737354,3.2250309022395487,0.020426589174506567,0.034664602675485004
US-KS1,0.001211564987897873,0.0012115649979429143,0.7474660714713122,1.1633947533516913,0.021114725344895415,0.034807542256570116
US-KS2,0.0017076143994927406,0.0017076134718391944,0.806016557952504,1.1178185636146267,0.026063623423232065,0.04132328002275708
US-KS3,0.0017083935672417283,0.0017083935122396187,-1.444008765328984,23.083355818204588,0.03549612630621173,0.0413327172133604
US-LWW,0.0038589953910559416,0.0038589942287438786,-0.6310900613524899,4.714776429277104,0.03933244043087027,0.062120803510127574
US-Lin,0.008365676738321781,0.008365676081571348,0.44662961418867153,2.2342194845510477,0.06376348971839756,0.09146406989398267
US-Los,0.0002823108807206154,0.0002823108442337312,-1.0629164751160047,0.18517929727444507,0.009752363499165174,0.016802108327044294
