test_site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
US-Snf,0.0002569811674729,0.0002571046816074,0.0160306321607393,0.0160344841391125,0.746636228996417,0.7465144535091227,0.0198689103363019,0.019877336128566,0.0108396391768329,0.0108441746287791,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Syv,0.0004877219167851,0.0004878188142268,0.0220844270196261,0.0220866207063645,0.5812172028361597,0.5811340017737474,0.0312479356668246,0.031249912891582,0.0164101774303336,0.0164114421146433,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Ton,0.0003684775083585,0.0003683234349222,0.0191957679804311,0.0191917543471722,0.2582275550111649,0.2585377162204387,0.0259548355394282,0.0259534922810079,0.0133933028005454,0.0133925763724876,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Tw3,0.0011138321563556,0.0011141537672742,0.0333741240537589,0.0333789419735587,0.5109479561332638,0.5108067459193817,0.0334932564848437,0.0334940542910997,0.0197007804779808,0.0197017026993432,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Tw4,0.0003563887376947,0.0003563965276745,0.0188782609817406,0.0188784673020504,-0.2037892000547729,-0.2038155125968124,0.0246655734479766,0.0246662560126525,0.0126296219007444,0.0126299043164414,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Twt,0.0010944959592217,0.0010945909749903,0.0330831673093995,0.0330846032920206,0.4392631827938478,0.4392145039117979,0.035409798297704,0.0354085635782106,0.0198676034451656,0.0198671168942406,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Var,0.0006618190811498,0.0006614207655533,0.0257258446148976,0.0257181019041721,-0.0890316934820765,-0.0883762601152728,0.0340630576211439,0.0340571068226134,0.0174657685902455,0.0174626057099838,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-WCr,0.0005889870106917,0.0005890745859204,0.0242690545899873,0.0242708587800367,0.56751766393397,0.5674533590532123,0.0343817574765577,0.0343799595483413,0.0181090577240417,0.0181083351885043,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-WPT,0.0003575073741375,0.0003576246304905,0.018907865404046,0.018910965879367,0.2837287737649203,0.2834938489553401,0.0293022929182217,0.0293082552454022,0.0150115535124044,0.0150145247495103,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Whs,0.000600955026247,0.0006008065023363,0.0245143840682786,0.0245113545593954,-22.12210305816574,-22.11638851211944,0.0410950836147267,0.0411069946548583,0.0207154560847546,0.0207214103485183,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Wi0,0.000616957110754,0.0006164292865895,0.0248386213537316,0.0248279940105835,0.6100520954446725,0.6103857068470304,0.0332797403634564,0.0332567473428729,0.017716289552434,0.0177051116137973,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Wi1,0.0020889724597486,0.0020835099510775,0.0457052782482353,0.0456454811682117,0.5192955497014061,0.5205525563295759,0.051331926430567,0.0512291234342052,0.0299350585069194,0.0298770186881754,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Wi2,0.0004681703283753,0.0004682952007028,0.0216372440106252,0.0216401294058715,0.3639181067547778,0.3637484483597604,0.0319275963410789,0.0319315936790767,0.0165842357355792,0.0165866987971579,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Wi3,0.0006970900109519,0.0006967168226891,0.026402462213816,0.0263953939673041,0.6402359956038215,0.6404285958444,0.036726543761638,0.036709910839751,0.0197883344306785,0.0197800755436371,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Wi4,0.0007070665520222,0.0007069338254452,0.026590723044368,0.0265882271963589,0.6204849112278821,0.620556151676947,0.0359144097995913,0.0359000853444916,0.019415298641564,0.0194087589272708,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
US-Wi5,0.000409557678934,0.0004095217310412,0.0202375314436823,0.0202366432750397,0.618620553748908,0.6186540283683883,0.0262371193723763,0.026231416036454,0.0137092014453758,0.0137065077174655,26,3,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour', 'cluster'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour', 'cluster']]"
