site,test_loss,mse,r2,relative_error,mae,rmse
US-SRG,0.0022423164919018,0.0022423169575631,0.5286506414413452,3.082430601119995,0.0236594099551439,0.0473531074821949
US-SRM,0.0022780604194849,0.0022780632134526,0.1115919947624206,3.682174444198608,0.0215204637497663,0.0477290600538253
US-Seg,0.001517963130027,0.0015179623151198,0.4051328897476196,3.103289604187012,0.0210654325783252,0.0389610342681407
US-Ses,0.0019004073692485,0.00190040608868,0.1353129744529724,2.8049256801605225,0.0255584381520748,0.0435936488211154
US-Sne,0.0029330858960747,0.002933086361736,0.3421427607536316,2.674023151397705,0.0347454994916915,0.0541579760611057
US-Snf,0.0089663648977875,0.0089663658291101,0.7002872228622437,0.7551856637001038,0.0565293133258819,0.0946908965706825
US-Syv,0.0028750845231115,0.0028750849887728,0.8509213924407959,2.2964773178100586,0.0337308458983898,0.0536198206245899
US-Ton,0.0003801507991738,0.0003801509737968,0.6589800119400024,2.857062578201294,0.0111943939700722,0.0194974616169929
US-Tw3,0.006242667324841,0.0062426691874861,0.4325243234634399,4.655633449554443,0.0447438135743141,0.0790105611085891
US-Tw4,0.0095407040789723,0.00954070687294,0.1562691330909729,1.0170170068740845,0.0584673173725605,0.097676545381546
US-Twt,0.0026980831753462,0.0026980834081768,0.814038097858429,0.8174521327018738,0.0282846260815858,0.0519430786371231
US-Var,0.0003150114498566,0.0003150117117911,0.8550750017166138,1.4360926151275637,0.0090388758108019,0.0177485700696706
US-WCr,0.0009073411347344,0.0009073414257727,0.8841215968132019,0.842823326587677,0.0163075756281614,0.0301221087574958
US-WPT,0.0015033042291179,0.0015033029485493,0.7737873196601868,1.889204978942871,0.0237204413861036,0.038772452622652
US-Whs,0.0007848129607737,0.000784812727943,0.3644837141036987,2.72082257270813,0.0168951991945505,0.0280145090073347
US-Wi0,0.0008707378292456,0.0008707378292456,-24.915185928344727,0.7073221802711487,0.025725083425641,0.0295082665979862
US-Wi1,0.0021064623724669,0.0021064623724669,-5.988918304443359,0.2945638298988342,0.0320469997823238,0.0458962135016918
US-Wi2,0.00530890468508,0.00530890468508,-55.97153472900391,12.669005393981934,0.0690420866012573,0.0728622302412986
US-Wi3,0.0015409220941364,0.0015409218613058,0.8055043816566467,0.560585618019104,0.0237419996410608,0.0392545759677886
US-Wi4,0.0021399550605565,0.0021399550605565,0.7388424873352051,2.879647016525269,0.0291795376688241,0.0462596490979194
US-Wi5,0.0001232193753821,0.0001232193608302,-0.4302669763565063,0.2643908858299255,0.0066723991185426,0.0111004216596484
US-Wi6,0.0008412046008743,0.0008412046008743,-0.0392526388168334,1.0994622707366943,0.0152024645358324,0.0290035270154476
US-Wi7,0.0044010407291352,0.0044010416604578,-2.593559741973877,1.1979399919509888,0.054622359573841,0.0663403496146202
US-Wi8,0.0016459024045616,0.0016459022881463,-1.042839765548706,0.430862694978714,0.0315045826137065,0.0405697226524353
US-Wi9,0.0027623593341559,0.0027623593341559,0.3569708466529846,2.97172474861145,0.035625584423542,0.0525581501424312
US-Wjs,0.001029310747981,0.0010293103987351,0.7384686470031738,2.6765027046203613,0.0186508744955062,0.0320828668773174
US-Wkg,0.0015191233251243,0.001519123208709,0.6516775488853455,2.2291417121887207,0.0203439276665449,0.0389759317040443
US-xAE,0.0028985533863306,0.0028985543176531,0.7217475771903992,14.895248413085938,0.025156270712614,0.0538382232189178
US-xBR,0.0011825077235698,0.0011825081892311,0.8151129484176636,2.2120463848114014,0.0187593046575784,0.0343876183032989
US-xCL,0.0003705717972479,0.0003705716226249,0.7994569540023804,0.9324867725372314,0.012075494043529,0.0192502364516258
US-xCP,0.0006555739091709,0.0006555741420015,0.7321937084197998,2.237330675125122,0.01639642752707,0.0256041828542947
US-xDC,0.0006530072423629,0.0006530070677399,0.7275216579437256,1.0393835306167605,0.0141997765749692,0.0255540031939744
US-xDL,0.0017571437638252,0.0017571431817486,0.8625548481941223,0.8337224721908569,0.0260221622884273,0.0419182926416397
US-xDS,0.0014500638935714,0.0014500634279102,0.8782305121421814,0.7304432392120361,0.021755302324891,0.03807969763875
US-xGR,0.0044392589479684,0.0044392570853233,0.8155633211135864,0.8581634759902954,0.0399306267499923,0.0666277483105659
US-xHA,0.0020321563351899,0.0020321572665125,0.8515111207962036,1.1342120170593262,0.0264996439218521,0.0450794547796249
US-xHE,0.0005105017335154,0.000510501791723,0.8666404485702515,0.6914362907409668,0.0133026996627449,0.0225942861288785
US-xJE,0.0022545864339917,0.0022545862011611,0.7463932037353516,464.3022766113281,0.0284503828734159,0.0474824830889701
US-xKA,0.0038839732296764,0.0038839718326926,0.0450741052627563,3.0010030269622803,0.0300445184111595,0.0623215213418006
US-xKZ,0.0014321365160867,0.0014321365160867,0.8077055215835571,1.230663180351257,0.0188951361924409,0.0378435812890529
US-xMB,0.0107315387576818,0.0107315415516495,-12.313579559326172,11.102210998535156,0.0893783718347549,0.1035931557416915
US-xML,0.0003591635322663,0.0003591636195778,0.5474697351455688,0.8147334456443787,0.0084458794444799,0.0189516134560108
US-xNG,0.0076125068590044,0.0076125096529722,-4.669297695159912,1.409673094749451,0.0179930161684751,0.0872496962547302
US-xNQ,0.0012223579687997,0.0012223582016304,0.3360778093338012,1.843604326248169,0.0230588689446449,0.0349622406065464
US-xRM,0.0017416462069377,0.0017416460905224,0.7497841119766235,0.975869119167328,0.0243975035846233,0.0417330339550972
US-xSB,0.0009629386477172,0.0009629387641325,0.8581200242042542,1.3448811769485474,0.0190244168043136,0.0310312546789646
US-xSE,0.0012698641512542,0.0012698635691776,0.8086389899253845,1.820744514465332,0.0210272725671529,0.0356351435184478
US-xSR,0.0006355730001814,0.0006355727673508,0.5991889238357544,2.5730412006378174,0.014552179723978,0.0252105686813592
US-xST,0.0017548928735777,0.0017548920586705,0.8943215608596802,2.118018627166748,0.0223957877606153,0.0418914332985878
US-xTA,0.0008957629906944,0.0008957629906944,0.8079962134361267,0.7875223755836487,0.0188637804239988,0.0299293007701635
US-xTR,0.0013145906850695,0.0013145903358235,0.8709964752197266,1.3985185623168943,0.0205400753766298,0.0362572781741619
US-xUK,0.0009253903408534,0.0009253908647224,0.8447942137718201,2.2143547534942627,0.0183694213628768,0.0304202381521463
US-xUN,0.0011175661347806,0.0011175661347806,0.8901527523994446,2.430187463760376,0.0180503353476524,0.0334300175309181
US-xYE,0.0009952802211046,0.0009952802211046,0.7138199806213379,2.5346312522888184,0.0205642152577638,0.0315480604767799
ZM-Mon,0.001243756734766,0.0012437563855201,0.8448383808135986,1.3684442043304443,0.0234561841934919,0.0352669321000576
